date,website,provider,network,contract_length,plan_name,plan_name_group,plan_data,onetime_charge,onetime_promo,upfront_total,promo_months,promo_price,contract_price,weighted_average_monthly_price,two_year_cost,plan_minutes,plan_sms,download_speed,throttle_speed,plan_young,is_5g,url
2023-02-17,Saturn,MediaMarktSaturn,o2,24,Super Select M,Super Select M,11.0,29.99,120.0,-90.01,0,0.0,12.99,12.99,221.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/super-select/superselect-m-inkl-coupon
2023-02-17,Saturn,MediaMarktSaturn,o2,24,Super Select S,Super Select S,8.0,29.99,75.0,-45.01,0,0.0,9.99,9.99,194.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/super-select/superselect-s-inkl-coupon
2023-02-17,Saturn,MediaMarktSaturn,o2,24,Super Select XS,Super Select XS,2.0,29.99,0.0,29.99,0,0.0,19.99,19.99,509.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/super-select/superselect-xs
2023-02-17,Saturn,Mobilcom Debitel,Telekom,24,Green Data L,Green Data L,10.0,39.99,150.0,-110.01,0,0.0,19.99,19.99,369.75,0.0,0.0,150.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-data-l-tm
2023-02-17,Saturn,Mobilcom Debitel,Telekom,24,Green Data M,Green Data M,5.0,39.99,120.0,-80.01,0,0.0,14.99,14.99,279.75,0.0,0.0,50.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-data-m-tm
2023-02-17,Saturn,Mobilcom Debitel,Telekom,24,Green Data S,Green Data S,1.0,39.99,70.0,-30.01,0,0.0,9.99,9.99,209.75,0.0,0.0,25.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-data-s-tm
2023-02-17,Saturn,Mobilcom Debitel,Telekom,24,Green Data XL Spezial,Green Data XL,25.0,39.99,100.0,-60.01,0,0.0,19.99,19.99,419.75,0.0,0.0,300.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-data-xl-spezial-tm
2023-02-17,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 10GB,Green LTE 10GB,14.0,39.99,260.0,-220.01,0,0.0,31.99,31.99,547.75,999.0,0.0,50.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-10gb-telekom
2023-02-17,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 20GB,Green LTE 20GB,20.0,39.99,300.0,-260.01,0,0.0,36.99,36.99,627.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-20gb-telekom
2023-02-17,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 30GB,Green LTE 30GB,38.0,39.99,350.0,-310.01,0,0.0,41.99,41.99,697.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-30gb-telekom
2023-02-17,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 40GB,Green LTE 40GB,50.0,39.99,390.0,-350.01,0,0.0,46.99,46.99,777.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-40gb-telekom
2023-02-17,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 6GB,Green LTE 6GB,10.0,39.99,210.0,-170.01,0,0.0,26.99,26.99,477.75,999.0,0.0,50.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-6gb-telekom
2023-02-17,Saturn,Mobilcom Debitel,Vodafone,24,Green 5G 40GB,Green 5G 40GB,40.0,39.99,420.0,-380.01,0,0.0,51.99,51.99,867.75,999.0,999.0,150.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-5g-40gb-vodafone
2023-02-17,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 10GB,Green LTE 10GB,10.0,39.99,210.0,-170.01,0,0.0,26.99,26.99,477.75,999.0,0.0,50.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-10gb-vodafone
2023-02-17,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 15GB,Green LTE 15GB,15.0,39.99,260.0,-220.01,0,0.0,31.99,31.99,547.75,999.0,0.0,50.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-15gb-vodafone
2023-02-17,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 20GB,Green LTE 20GB,20.0,39.99,300.0,-260.01,0,0.0,36.99,36.99,627.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-20gb-vodafone
2023-02-17,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 30GB,Green LTE 30GB,30.0,39.99,350.0,-310.01,0,0.0,41.99,41.99,697.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-30gb-vodafone
2023-02-17,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 40GB,Green LTE 40GB,40.0,39.99,390.0,-350.01,0,0.0,46.99,46.99,777.75,999.0,999.0,100.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-40gb-vodafone
2023-02-17,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 5GB,Green LTE 5GB,5.0,39.99,170.0,-130.01,0,0.0,21.99,21.99,397.75,999.0,0.0,21.6,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-5gb-vodafone
2023-02-17,Saturn,o2,o2,24,Blue All-In L,Blue All In L,18.0,39.99,400.0,-360.01,0,0.0,24.99,24.99,239.75,999.0,999.0,21.6,,0,False,https://handytarife.saturn.de/tarife/o2/blue-all-in-l
2023-02-17,Saturn,o2,o2,24,Blue All-In M,Blue All In M,12.0,39.99,350.0,-310.01,0,0.0,19.99,19.99,169.75,999.0,999.0,21.6,,0,False,https://handytarife.saturn.de/tarife/o2/blue-all-in-m
2023-02-17,Saturn,o2,o2,24,Blue All-In S,Blue All-In-S,6.0,39.99,250.0,-210.01,0,0.0,14.99,14.99,149.75,999.0,999.0,21.6,,0,False,https://handytarife.saturn.de/tarife/o2/blue-all-in-s
2023-02-17,Saturn,o2,o2,24,Free L Boost Promo,Free L Boost,120.0,39.99,600.0,-560.01,0,0.0,39.99,39.99,399.75,999.0,999.0,21.6,,0,True,https://handytarife.saturn.de/tarife/o2/free-l-boost-promo-600eur-coupon
2023-02-17,Saturn,o2,o2,24,Free L Boost Young,Free L Boost Young,0.0,39.99,180.0,-140.01,0,0.0,39.99,39.99,819.75,999.0,999.0,225.0,,1,False,https://handytarife.saturn.de/tarife/o2/free-l-boost-youngpeople-o2
2023-02-17,Saturn,o2,o2,24,Free L Flex,Free L Flex,60.0,39.99,0.0,39.99,0,0.0,19.99,19.99,519.75,999.0,999.0,21.6,,0,True,https://handytarife.saturn.de/tarife/o2/free-l-flex
2023-02-17,Saturn,o2,o2,24,Free L Young,Free L Young,0.0,39.99,160.0,-120.01,0,0.0,34.99,34.99,719.75,999.0,999.0,225.0,,1,False,https://handytarife.saturn.de/tarife/o2/free-l-youngpeople-o2
2023-02-17,Saturn,o2,o2,24,Free M Boost Promo,Free M Boost,40.0,39.99,490.0,-450.01,0,0.0,29.99,29.99,269.75,999.0,999.0,21.6,,0,True,https://handytarife.saturn.de/tarife/o2/free-m-boost-promo-490eur-coupon
2023-02-17,Saturn,o2,o2,24,Free M Boost Young,Free M Boost Young,0.0,39.99,140.0,-100.01,0,0.0,29.99,29.99,619.75,999.0,999.0,21.6,,1,True,https://handytarife.saturn.de/tarife/o2/free-m-boost-youngpeople-o2
2023-02-17,Saturn,o2,o2,24,Free Pro L,Free Pro L,0.0,0.0,400.0,-400.0,0,0.0,35.99,35.99,463.76,999.0,999.0,21.6,,0,True,https://handytarife.saturn.de/tarife/o2/free-pro-l-400eur
2023-02-17,Saturn,o2,o2,24,Free Pro M,Free Pro M,0.0,0.0,370.0,-370.0,0,0.0,26.99,26.99,277.76,999.0,999.0,21.6,,0,True,https://handytarife.saturn.de/tarife/o2/free-pro-m-370eur
2023-02-17,Saturn,o2,o2,24,Free Pro Unlimited Max,Free Pro Unlimited Max,0.0,0.0,670.0,-670.0,0,0.0,53.99,53.99,625.76,999.0,999.0,21.6,,0,True,https://handytarife.saturn.de/tarife/o2/free-pro-unlimited-max-670eur
2023-02-17,Saturn,o2,o2,24,Free S Boost Promo,Free S Boost,6.0,39.99,280.0,-240.01,0,0.0,19.99,19.99,239.75,999.0,999.0,225.0,,0,False,https://handytarife.saturn.de/tarife/o2/free-s-o2
2023-02-17,Saturn,o2,o2,24,Free Unlimited Basic Aktion,Free Unlimited Basic,0.0,39.99,70.0,-30.01,0,0.0,14.99,14.99,329.75,999.0,999.0,2.0,,0,True,https://handytarife.saturn.de/tarife/o2/free-unlimited-basic-o2
2023-02-17,Saturn,o2,o2,24,Free Unlimited Max Promo,Free Unlimited Max,999.0,39.99,820.0,-780.01,0,0.0,49.99,49.99,419.75,999.0,999.0,21.6,,0,True,https://handytarife.saturn.de/tarife/o2/free-unlimited-max-promo
2023-02-17,Saturn,o2,o2,24,Free Unlimited Smart,Free Unlimited Smart,10.0,39.99,610.0,-570.01,0,0.0,39.99,39.99,389.75,999.0,999.0,10.0,,0,False,https://handytarife.saturn.de/tarife/o2/free-unlimited-smart-610eur-coupon
2023-02-17,Saturn,o2,o2,24,Free Unlinited Smart Aktion,Free Unlinited Smart,0.0,39.99,90.0,-50.01,0,0.0,19.99,19.99,429.75,999.0,999.0,10.0,,0,False,https://handytarife.saturn.de/tarife/o2/free-unlimited-smart-partnerkarte-aktion
2023-02-17,Saturn,o2,o2,24,Grow,Grow,40.0,39.99,550.0,-510.01,0,0.0,34.99,34.99,329.75,999.0,999.0,21.6,,0,True,https://handytarife.saturn.de/tarife/o2/grow-550eur-coupon
2023-02-17,Saturn,o2,o2,24,Grow Young,Grow Young,0.0,0.0,200.0,-200.0,0,0.0,19.99,19.99,279.76,0.0,0.0,21.6,,1,True,https://handytarife.saturn.de/tarife/o2/grow-yp-200eur
2023-02-17,Saturn,o2,o2,24,IoT M,IoT M,0.5,0.0,50.0,-50.0,0,0.0,4.99,4.99,69.76,999.0,999.0,21.6,,0,False,https://handytarife.saturn.de/tarife/o2/iot-m-50eur
2023-02-17,Saturn,o2,o2,24,My Data L,My Data L,60.0,49.99,90.0,-40.01,0,0.0,29.99,29.99,679.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/my-data-l-o2
2023-02-17,Saturn,o2,o2,24,My Data M,My Data M,20.0,49.99,60.0,-10.01,0,0.0,19.99,19.99,469.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/my-data-m-o2
2023-02-17,Saturn,o2,o2,24,My Data S,My Data S,3.0,49.99,30.0,19.99,0,0.0,9.99,9.99,259.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/my-data-s-o2
2023-02-18,Saturn,MediaMarktSaturn,o2,24,Green LTE 12GB,Green LTE 12GB,12.0,39.99,220.0,-180.01,0,0.0,14.99,14.99,179.75,999.0,0.0,50.0,,0,False,https://handytarife.saturn.de/tarife/telefonica/tef-green-lte-12gb-aktion
2023-02-18,Saturn,MediaMarktSaturn,o2,24,Green LTE 6GB Spezial,Green LTE 6GB,6.0,39.99,80.0,-40.01,0,0.0,7.99,7.99,151.75,999.0,0.0,50.0,,0,False,https://handytarife.saturn.de/tarife/telefonica/tef-green-lte-6gb-spezial
2023-02-18,Saturn,MediaMarktSaturn,o2,24,Super Select L,Super Select L,14.0,29.99,140.0,-110.01,0,0.0,18.99,18.99,345.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/super-select/superselect-l-inkl-coupon
2023-02-18,Saturn,MediaMarktSaturn,o2,24,Super Select M,Super Select M,11.0,29.99,120.0,-90.01,0,0.0,12.99,12.99,221.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/super-select/superselect-m-inkl-coupon
2023-02-18,Saturn,MediaMarktSaturn,o2,24,Super Select S,Super Select S,8.0,29.99,75.0,-45.01,0,0.0,9.99,9.99,194.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/super-select/superselect-s-inkl-coupon
2023-02-18,Saturn,MediaMarktSaturn,o2,24,Super Select XS,Super Select XS,2.0,29.99,0.0,29.99,0,0.0,19.99,19.99,509.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/super-select/superselect-xs
2023-02-18,Saturn,Mobilcom Debitel,Telekom,24,Green Data L,Green Data L,10.0,39.99,150.0,-110.01,0,0.0,19.99,19.99,369.75,0.0,0.0,150.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-data-l-tm
2023-02-18,Saturn,Mobilcom Debitel,Telekom,24,Green Data M,Green Data M,5.0,39.99,120.0,-80.01,0,0.0,14.99,14.99,279.75,0.0,0.0,50.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-data-m-tm
2023-02-18,Saturn,Mobilcom Debitel,Telekom,24,Green Data S,Green Data S,1.0,39.99,70.0,-30.01,0,0.0,9.99,9.99,209.75,0.0,0.0,25.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-data-s-tm
2023-02-18,Saturn,Mobilcom Debitel,Telekom,24,Green Data XL Spezial,Green Data XL,25.0,39.99,100.0,-60.01,0,0.0,19.99,19.99,419.75,0.0,0.0,300.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-data-xl-spezial-tm
2023-02-18,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 10GB,Green LTE 10GB,14.0,39.99,260.0,-220.01,0,0.0,31.99,31.99,547.75,999.0,0.0,50.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-10gb-telekom
2023-02-18,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 20GB,Green LTE 20GB,20.0,39.99,300.0,-260.01,0,0.0,36.99,36.99,627.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-20gb-telekom
2023-02-18,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 30GB,Green LTE 30GB,38.0,39.99,350.0,-310.01,0,0.0,41.99,41.99,697.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-30gb-telekom
2023-02-18,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 40GB,Green LTE 40GB,50.0,39.99,390.0,-350.01,0,0.0,46.99,46.99,777.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-40gb-telekom
2023-02-18,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 6GB,Green LTE 6GB,10.0,39.99,210.0,-170.01,0,0.0,26.99,26.99,477.75,999.0,0.0,50.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-6gb-telekom
2023-02-18,Saturn,Mobilcom Debitel,Vodafone,24,Green 5G 40GB,Green 5G 40GB,40.0,39.99,420.0,-380.01,0,0.0,51.99,51.99,867.75,999.0,999.0,150.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-5g-40gb-vodafone
2023-02-18,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 10GB,Green LTE 10GB,10.0,39.99,210.0,-170.01,0,0.0,26.99,26.99,477.75,999.0,0.0,50.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-10gb-vodafone
2023-02-18,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 15GB,Green LTE 15GB,15.0,39.99,260.0,-220.01,0,0.0,31.99,31.99,547.75,999.0,0.0,50.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-15gb-vodafone
2023-02-18,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 20GB,Green LTE 20GB,20.0,39.99,300.0,-260.01,0,0.0,36.99,36.99,627.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-20gb-vodafone
2023-02-18,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 30GB,Green LTE 30GB,30.0,39.99,350.0,-310.01,0,0.0,41.99,41.99,697.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-30gb-vodafone
2023-02-18,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 40GB,Green LTE 40GB,40.0,39.99,390.0,-350.01,0,0.0,46.99,46.99,777.75,999.0,999.0,100.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-40gb-vodafone
2023-02-18,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 5GB,Green LTE 5GB,5.0,39.99,170.0,-130.01,0,0.0,21.99,21.99,397.75,999.0,0.0,21.6,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-5gb-vodafone
2023-02-18,Saturn,o2,o2,24,Blue All-In L,Blue All In L,18.0,39.99,400.0,-360.01,0,0.0,24.99,24.99,239.75,999.0,999.0,21.6,,0,False,https://handytarife.saturn.de/tarife/o2/blue-all-in-l
2023-02-18,Saturn,o2,o2,24,Blue All-In M,Blue All In M,12.0,39.99,350.0,-310.01,0,0.0,19.99,19.99,169.75,999.0,999.0,21.6,,0,False,https://handytarife.saturn.de/tarife/o2/blue-all-in-m
2023-02-18,Saturn,o2,o2,24,Blue All-In S,Blue All-In-S,6.0,39.99,250.0,-210.01,0,0.0,14.99,14.99,149.75,999.0,999.0,21.6,,0,False,https://handytarife.saturn.de/tarife/o2/blue-all-in-s
2023-02-18,Saturn,o2,o2,24,Free L Boost Promo,Free L Boost,120.0,39.99,600.0,-560.01,0,0.0,39.99,39.99,399.75,999.0,999.0,21.6,,0,True,https://handytarife.saturn.de/tarife/o2/free-l-boost-promo-600eur-coupon
2023-02-18,Saturn,o2,o2,24,Free L Boost Young,Free L Boost Young,0.0,39.99,180.0,-140.01,0,0.0,39.99,39.99,819.75,999.0,999.0,225.0,,1,False,https://handytarife.saturn.de/tarife/o2/free-l-boost-youngpeople-o2
2023-02-18,Saturn,o2,o2,24,Free L Flex,Free L Flex,60.0,39.99,0.0,39.99,0,0.0,19.99,19.99,519.75,999.0,999.0,21.6,,0,True,https://handytarife.saturn.de/tarife/o2/free-l-flex
2023-02-18,Saturn,o2,o2,24,Free L Young,Free L Young,0.0,39.99,160.0,-120.01,0,0.0,34.99,34.99,719.75,999.0,999.0,225.0,,1,False,https://handytarife.saturn.de/tarife/o2/free-l-youngpeople-o2
2023-02-18,Saturn,o2,o2,24,Free M Boost Promo,Free M Boost,40.0,39.99,490.0,-450.01,0,0.0,29.99,29.99,269.75,999.0,999.0,21.6,,0,True,https://handytarife.saturn.de/tarife/o2/free-m-boost-promo-490eur-coupon
2023-02-18,Saturn,o2,o2,24,Free M Boost Young,Free M Boost Young,0.0,39.99,140.0,-100.01,0,0.0,29.99,29.99,619.75,999.0,999.0,21.6,,1,True,https://handytarife.saturn.de/tarife/o2/free-m-boost-youngpeople-o2
2023-02-18,Saturn,o2,o2,24,Free Pro L,Free Pro L,0.0,0.0,400.0,-400.0,0,0.0,35.99,35.99,463.76,999.0,999.0,21.6,,0,True,https://handytarife.saturn.de/tarife/o2/free-pro-l-400eur
2023-02-18,Saturn,o2,o2,24,Free Pro M,Free Pro M,0.0,0.0,370.0,-370.0,0,0.0,26.99,26.99,277.76,999.0,999.0,21.6,,0,True,https://handytarife.saturn.de/tarife/o2/free-pro-m-370eur
2023-02-18,Saturn,o2,o2,24,Free Pro Unlimited Max,Free Pro Unlimited Max,0.0,0.0,670.0,-670.0,0,0.0,53.99,53.99,625.76,999.0,999.0,21.6,,0,True,https://handytarife.saturn.de/tarife/o2/free-pro-unlimited-max-670eur
2023-02-18,Saturn,o2,o2,24,Free S Boost Promo,Free S Boost,6.0,39.99,280.0,-240.01,0,0.0,19.99,19.99,239.75,999.0,999.0,225.0,,0,False,https://handytarife.saturn.de/tarife/o2/free-s-o2
2023-02-18,Saturn,o2,o2,24,Free Unlimited Basic Aktion,Free Unlimited Basic,0.0,39.99,70.0,-30.01,0,0.0,14.99,14.99,329.75,999.0,999.0,2.0,,0,True,https://handytarife.saturn.de/tarife/o2/free-unlimited-basic-o2
2023-02-18,Saturn,o2,o2,24,Free Unlimited Max Promo,Free Unlimited Max,999.0,39.99,820.0,-780.01,0,0.0,49.99,49.99,419.75,999.0,999.0,21.6,,0,True,https://handytarife.saturn.de/tarife/o2/free-unlimited-max-promo
2023-02-18,Saturn,o2,o2,24,Free Unlimited Smart,Free Unlimited Smart,10.0,39.99,610.0,-570.01,0,0.0,39.99,39.99,389.75,999.0,999.0,10.0,,0,False,https://handytarife.saturn.de/tarife/o2/free-unlimited-smart-610eur-coupon
2023-02-18,Saturn,o2,o2,24,Free Unlinited Smart Aktion,Free Unlinited Smart,0.0,39.99,90.0,-50.01,0,0.0,19.99,19.99,429.75,999.0,999.0,10.0,,0,False,https://handytarife.saturn.de/tarife/o2/free-unlimited-smart-partnerkarte-aktion
2023-02-18,Saturn,o2,o2,24,Grow,Grow,40.0,39.99,550.0,-510.01,0,0.0,34.99,34.99,329.75,999.0,999.0,21.6,,0,True,https://handytarife.saturn.de/tarife/o2/grow-550eur-coupon
2023-02-18,Saturn,o2,o2,24,Grow Young,Grow Young,0.0,0.0,200.0,-200.0,0,0.0,19.99,19.99,279.76,0.0,0.0,21.6,,1,True,https://handytarife.saturn.de/tarife/o2/grow-yp-200eur
2023-02-18,Saturn,o2,o2,24,IoT M,IoT M,0.5,0.0,50.0,-50.0,0,0.0,4.99,4.99,69.76,999.0,999.0,21.6,,0,False,https://handytarife.saturn.de/tarife/o2/iot-m-50eur
2023-02-18,Saturn,o2,o2,24,My Data L,My Data L,60.0,49.99,90.0,-40.01,0,0.0,29.99,29.99,679.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/my-data-l-o2
2023-02-18,Saturn,o2,o2,24,My Data M,My Data M,20.0,49.99,60.0,-10.01,0,0.0,19.99,19.99,469.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/my-data-m-o2
2023-02-18,Saturn,o2,o2,24,My Data S,My Data S,3.0,49.99,30.0,19.99,0,0.0,9.99,9.99,259.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/my-data-s-o2
2023-02-19,Saturn,MediaMarktSaturn,o2,24,Green LTE 12GB,Green LTE 12GB,12.0,39.99,220.0,-180.01,0,0.0,14.99,14.99,179.75,999.0,0.0,50.0,,0,False,https://handytarife.saturn.de/tarife/telefonica/tef-green-lte-12gb-aktion
2023-02-19,Saturn,MediaMarktSaturn,o2,24,Green LTE 6GB Spezial,Green LTE 6GB,6.0,39.99,80.0,-40.01,0,0.0,7.99,7.99,151.75,999.0,0.0,50.0,,0,False,https://handytarife.saturn.de/tarife/telefonica/tef-green-lte-6gb-spezial
